id,text,lang_code
5503,Cette application n'utilise aucune permission!,fr
5504,Vuoi specificare il tempo di consegna?,it
5505,De nouvelles technologies seront incluses.,fr
5506,난 다이어트 중이라서 천천히 먹을게.,ko
5507,Le nouveau système est dynamique.,fr
5508,"Kemudian, Assad cuma membunuh Presiden.",ms
5509,Ad oggi non abbiamo alcuna conferma di ciò.,it
5510,حسنًا. سأذهب وأحضر لك الخاتم.,ar
5511,Vos commentaires sont essentiels.,fr
5512,لا، أنا لست لصًا.,ar
5513,물건에 따라서 가격이 천차만별이에요.,ko
5514,Şimdi hükümette biraz daha kullanılmaları gerekiyor.,tr
5515,Aku takut terbiasa dengan seseorang.,id
5516,Bu konuda harika hissediyorum çünkü üçüne güveniyorum.,tr
5517,掛け率は?,ja
5518,"Melewati Afrika, pandemi global.",id
5519,Istriku memiliki sebuah tabiat.,id
5520,Ésa es nuestra única comida.,es
5521,Tom sedang turun dari kereta.,id
5522,我有3张票。,zh_cn
5523,لكنني لم أكن.,ar
5524,The lowering clouds threaten rain.,en
5525,Bist du gegen Masern geimpft?,de
5526,Siamo molto attenti agli articoli stagionali.,it
5527,"Bana kalırsa, bu adamlar tamamen masum.",tr
5528,إتصلت بزوجها Lee على الآلة.,ar
5529,Há 187.888 lagos na Finlândia.,pt
5530,Voltamos ao hotel.,pt
5531,Hai una procura da trasferire da questa persona?,it
5532,Precisamos conversar sobre o Tom.,pt
5533,Freshly ground pepper to taste.,en
5534,ต้องไปล่ะ,th
5535,"Mari, Chloe. Kita kesuntukan masa.",ms
5536,Don't wanna do anything stupid.,en
5537,That's what's in his heart.,en
5538,Non accettiamo pagamenti con carta di credito.,it
5539,ذلك كان Phil.,ar
5540,Siehe Website für Informationen!,de
5541,Ce programme pour Linux.,fr
5542,I'm just like your father.,en
5543,Non posso accettare che ci parli di alcopop.,it
5544,Altrimenti possiamo lasciare tutto com'è!,it
5545,Posso vedere un documento per l'identificazione?,it
5546,Domani alle 18 lo sapremo.,it
5547,Hız kameralarının kullanımı giderek yaygınlaşıyor.,tr
5548,ทุบทางเท้า,th
5549,Non c'è budget per la formazione.,it
5550,Many companies offer such guidance.,en
5551,Dia terdesak untuk mukanya dilukis.,ms
5552,Ho chiesto a mia figlia di mandarti una mail.,it
5553,È più efficiente se parli con il viso dritto.,it
5554,لديه دقيقتان تقريبًا.,ar
5555,Pabrik tidak menginginkannya.,id
5556,Selaraskan kawalan pic kedua-dua meja.,ms
5557,Mehrere Aspekte führten zu Kontroversen.,de
5558,Dobbiamo aiutare questi stati ad aiutare se stessi.,it
5559,Все это начинается с любопытства.,ru
5560,Kamu perlu membersihkan kamarmu.,id
5561,And you didn't say it?,en
5562,彼は盲目だ。,ja
5563,"Tôi thường ăn thịt, nhưng.",vi
5564,ขอแค่บิล,th
5565,أنت لا تحظى بيوم رائع؟!,ar
5566,所持金は?,ja
5567,كيف تقرر ترتيب اللعبة؟,ar
5568,มันมักจะมี,th
5569,Eu o encontrei na rua.,pt
5570,Karena nilai ujian sains saya.,id
5571,มันไม่ติด,th
5572,Nur hochwertige Materialien werden verwendet.,de
5573,Meilleures options de paiement disponibles.,fr
5574,Werden meine Daten geteilt?,de
5575,Tarih hakkında konuşuyordum.,tr
5576,"Hadi ama, buna pişman olmayacaksın!",tr
5577,Das System funktioniert gut ohne.,de
5578,ใครโทรมา,th
5579,Да. Это недалеко отсюда.,ru
5580,可我没有啊。,zh_cn
5581,Лошадь была удалена с соревнований.,ru
5582,"Maaf mencelah, tapi ada kecemasan!",ms
5583,Nampak awak mungkin sedikit menghakimi.,ms
5584,사이즈 찾아서 가져다 드릴게요.,ko
5585,Und noch etwas.,de
5586,Есть ли другие варианты?,ru
5587,"But it doesn't hurt, sir.",en
5588,Sie möchten Maschinen verkaufen?,de
5589,Tình huống chắc thắng.,vi
5590,Dan kemudian ada masalah arak.,ms
5591,大声点儿。,zh_cn
5592,"Sig. Tanaka, ha una telefonata, vuole rispondere?",it
5593,ดูพวกนี้สิ,th
5594,Gözlerimin içine baktın ve bana yalan söyledin.,tr
5595,โอ้ ฉันรู้,th
5596,Пахнет вкусно.,ru
5597,Dann klicken Sie einfach weiter.,de
5598,安全ですか。,ja
5599,Repite ambos lados 5 veces.,es
5600,今度は何よ?,ja
5601,Are you talking about yourself?,en
5602,ZetaClear producto es el mejor.,es
5603,Ingin pipis.,id
5604,İstismarcı sahibinin yanındayken köpeğin tavrı hep değişirdi.,tr
5605,ตอนนี้เหรอ,th
5606,喜欢喝茶的人,zh_cn
5607,미국식 중국 음식은 어떤 맛일까?,ko
5608,Ha offerto più di quanto ci si potesse aspettare.,it
5609,O Tom vai fazer isso?,pt
5610,宽敞明亮的。,zh_cn
5611,Ini adalah dunia lama rum.,id
5612,요즘은 다 핸드폰으로 찍고 그러니까.,ko
5613,لقد فعلت. أجل. أجل.,ar
5614,Eu não estou querendo feri-los.,pt
5615,ฉันปวดหัว,th
5616,Le contrat était signé !,fr
5617,É assim que você faz?,pt
5618,ไม่ อันอื่น,th
5619,Le nouveau texte est correct!,fr
5620,そうかしら?,ja
5621,还多得很呢!,zh_cn
5622,وأنقذنا زواجًا.,ar
5623,وهل تحدثت مع منشأة Palmdale؟,ar
5624,Câu tới đó trước đi.,vi
5625,นั่นแย่มาก,th
5626,He's worried about bad press.,en
5627,Onde você viu essa mulher?,pt
5628,Steven berjalan perlahan-lahan menuju pria.,id
5629,John ตื่น!,th
5630,赶紧回去吧。,zh_cn
5631,명절 지나고 건강한 얼굴로 만나자.,ko
5632,Давайте взглянем на искусство сейчас.,ru
5633,ขอให้ไว้,th
5634,您有预约吗?,zh_cn
5635,그럼 일행 분 오시면 시작할게요.,ko
5636,APFill est un programme soigné.,fr
5637,Vocês dois estão ocupados agora?,pt
5638,Você vai matá-los?,pt
5639,"Bagaimana kau melakukannya, Tom?",id
5640,Он лидирует в этой гонке.,ru
5641,Si accettano anche richieste per la canzone del concerto.,it
5642,Me gustó el producto también.,es
5643,Dia ditangkap kerana cubaan... merogol?,ms
5644,乗れますか?,ja
5645,"Ja, Wrestlingspiele werden dort abgehalten.",de
5646,你有备胎吗?,zh_cn
5647,赶不上火车。,zh_cn
5648,И это очень личное.,ru
5649,La reine enchantée demande l'antidote.,fr
5650,"Filistin Kabine Bakanı Saeb Erekat, durumun düzelmediğini söyledi.",tr
5651,Bé đó đang sợ quá.,vi
5652,Это просто недопонимание.,ru
5653,La recherche fondamentale est essentielle.,fr
5654,Соревнование по гимнастике действительно популярны.,ru
5655,Seni bir daha görmek istemediğimi söylemedim mi?,tr
5656,"Baiklah, baiklah, baiklah, baiklah!",ms
5657,看来是有啊。,zh_cn
5658,Как он обычно используется?,ru
5659,Apa kamu sungguh melihat UFO?,id
5660,"Nein, hier sind keine.",de
5661,But it's only circumstantial evidence.,en
5662,La société est basée Aachen.,fr
5663,어찌됐든 아빠는 야식 금지야.,ko
5664,Я могу говорить по-китайски.,ru
5665,Valia realmente a pena?,pt
5666,Refuerza el sistema inmune intestinal.,es
5667,أنظر، نادني إذا كنت تحتاجني.,ar
5668,Diseñar aplicaciones web y móviles.,es
5669,ห้องรก,th
5670,40대 후반이신데 어떤 게 좋을까요?,ko
5671,Credo che sia previsto per un'ora e mezza.,it
5672,Bence okullarımızın çocukları beslenme alışkanlıkları konusunda eğitmesi gerekiyor.,tr
5673,Pourquoi j'achète une Extension ?,fr
5674,한번 채널 천천히 돌려봐라.,ko
5675,¿Buscas vuelos baratos a Fuerteventura?,es
5676,¿Tendrá la tecnología otras aplicaciones?,es
5677,Téléchargez le jeu maintenant.,fr
5678,"Фотограф использует экран, рассеивающий свет.",ru
5679,哥出大事了。,zh_cn
5680,La energía no aparece.,es
5681,I won't do your shopping.,en
5682,Я выбрал пистолет.,ru
5683,Haydi bunu hepimizin tanımlayabileceği bir şekilde yapalım.,tr
5684,Это был черный или белый.,ru
5685,Et elle produit du sel.,fr
5686,Quelles applications sont concernées ?,fr
5687,¿Cómo accedo a contenido descargable?,es
5688,30 dakika içerisinde filmi gösteriyor olacağız.,tr
5689,Diese Webseite benutzt Cookies.,de
5690,Tom quer ser advogado.,pt
5691,I'd like to know everything.,en
5692,"Biri, postane ağının bozulmadan kalmasını sağlamaktı.",tr
5693,Quanto de desconto você recebeu?,pt
5694,Dan Ejen Franks sudah dipulihkan.,ms
5695,O Tom queria falar contigo.,pt
5696,何かいる?,ja
5697,Faites décoller vos ventes !,fr
5698,ตอนบ่ายสอง,th
5699,Descuentos según cantidad de compra.,es
5700,Wir produzieren ausschließlich in Deutschland.,de
5701,그럼 네비 찍고 가자!,ko
5702,Hãy thử Nhà hát Tuschinski.,vi
5703,Khi nào nó thường đau?,vi
5704,Quero ser livre e feliz.,pt
5705,Eu desenhei uma árvore.,pt
5706,أحبك ذلك فيك.,ar
5707,Aku ingin bercinta denganmu.,id
5708,料金は?,ja
5709,Его жена француженка.,ru
5710,Ten others were reported missing.,en
5711,Bàn trang trí rất đẹp.,vi
5712,Tom foi interrogado pelo FBI.,pt
5713,Puoi ancora prelevare dal bancomat a quest'ora.,it
5714,Sans texte au verso.,fr
5715,쏘는 것마다 다 10점이네.,ko
5716,Fabriquées en acier inoxydable.,fr
5717,أخيرًا شعرت أنني... حر!,ar
5718,Bu uçağı kiralayan ragbi takımının bir üyesiyim.,tr
5719,Il pagamento deve essere effettuato prima.,it
5720,Cliquez sur JEU AUTOMATIQUE .,fr
5721,Этот мост называют Ченгуе.,ru
5722,Oder nutzen Sie Google Maps.,de
5723,Anh ấy giũ tàn thuốc.,vi
5724,¿Sam ya tiene su marca?,es
5725,友達の家です。,ja
5726,お前はだれだ?,ja
5727,"C'è, tuttavia, un limite a quanto lontano possiamo andare.",it
5728,Voici iPad Pro.,fr
5729,出発時間は?,ja
5730,どうですか?,ja
5731,怖いよね。,ja
5732,"Quando ne vuoi ancora, per favore faccelo sapere.",it
5733,Ada cubaan membunuh Wayne Palmer.,ms
5734,劇場に戻る?,ja
5735,รอแปปหนึ่ง,th
5736,"Awak terlalu baik hati, Lucas.",ms
5737,You're flirting with the nurse?,en
5738,Bazı yerlerde arabayı yolda tutmak bile çok zordu.,tr
5739,Visita a la fábrica bienvenida.,es
5740,"He won't say what, though.",en
5741,"Yemeği bitirdim, nasıl ödeyebilirim?",tr
5742,É proibido pescar neste lago.,pt
5743,Moins cher que accès Internet.,fr
5744,Tippen Sie Ihren Text ein.,de
5745,Он обладает многими преимуществами.,ru
5746,Lông của nó màu gì?,vi
5747,Jangan berkecil hati.,id
5748,They made me say it!,en
5749,Cocinaste el pavo.,es
5750,We'll find food and water.,en
5751,Autoplay Klicken Sie aufAUTOPLAY.,de
5752,염색은 어떤 색으로 하실 건가요?,ko
5753,Son üç yıldır bağımsız tiyatro sektörü gelişmekte.,tr
5754,Ofrece acceso gratuito a internet.,es
5755,حسنًا. كلا، أنت محق.,ar
5756,"No, I don't like them.",en
5757,Не так много голосов.,ru
5758,POSCO Pavilion là ở đâu?,vi
5759,Bộ phim này thật hay.,vi
5760,ฉันมาตัดผม,th
5761,คุณรู้อะไร,th
5762,Zu Einzelheiten siehe Text formatieren.,de
5763,彼は完璧だ。,ja
5764,Ianya pemikiran yang mengganggu aku.,ms
5765,Wie Video mit YouTube herunterzuladen?,de
5766,Güneybatı seçmeninin taleplerinin başa çıkılmaz olabileceği düşünülüyordu.,tr
5767,さあ、諸君!,ja
5768,Lunchpakete stehen zum Verkauf bereit.,de
5769,"Tonight, say one for him.",en
5770,"Nancy kembali pada suaminya, kehidupannya.",ms
5771,Biarkan aku menjadi milikmu.,id
5772,Preferimos los pagos en EUR.,es
5773,J'ai fini la vaisselle.,fr
5774,ご趣味は?,ja
5775,Treichville nổi tiếng nguy hiểm!,vi
5776,私は医者です,ja
5777,لقد كان يدرس.,ar
5778,Das Produkt nicht trocknen lassen.,de
5779,Saya ingin mengubah dunia.,id
5780,Đi taxi mất 15 phút.,vi
5781,Was sind einige dieser Schlagtechniken?,de
5782,Cậu suy nghĩ nhanh đi.,vi
5783,Apakah Anda memahami saya?,id
5784,Non dobbiamo dimenticarcene in questo dibattito.,it
5785,Qualität und Preis stimmten.,de
5786,Он выстрелил три раза.,ru
5787,Tenemos un saboteador a bordo.,es
5788,Jadi siapa ingin meniru siapa?,ms
5789,Đồ nhà mình cũ rồi.,vi
5790,Mi dispiace molto per la distribuzione posticipata.,it
5791,ไม่ ไปเลย,th
5792,"Senza nessuno di questi, siamo infelici.",it
5793,간병하다가 아프신 분들도 봤어요.,ko
5794,Ia mesti pertukaran yang mengejutkan.,ms
5795,기간은 다음 주 월요일까지로 해주세요.,ko
5796,Registrieren Anmelden Es sind Sommerferien.,de
5797,干吗去汉城。,zh_cn
5798,Die profitieren natürlich indirekt.,de
5799,Menggunakan politik untuk mencapai matlamatnya.,ms
5800,거기 유명한 장어구이 먹으러 가자.,ko
5801,ฉัน,th
5802,25日です。,ja
5803,Saya akan menghantar foto-foto musuh.,ms
5804,Il s'agit d'un système complexe.,fr
5805,"Oh, iğneye milyonlarca kez iplik geçirdiğini gördüm.",tr
5806,Bedecke es mit ausreichend Alkohol.,de
5807,危ない!,ja
5808,Sélectionnez le navigateur sécurisé mobicip.,fr
5809,Don't forget you're in solitary.,en
5810,Ma non possiamo restare a guardare e applaudire acriticamente.,it
5811,Tôi đang định bình luận.,vi
5812,Vorrei effettuare un pagamento.,it
5813,看来要下雨。,zh_cn
5814,趣味は何?,ja
5815,Неразрывной связи языка и культуры.,ru
5816,Les prix du gaz augmentent?,fr
5817,"Teruskannya, Paul! Ataupun sedikit sandwich.",ms
5818,Diese Maschine produziert elektrische Schaltungen.,de
5819,Les droits seront alors acquittés.,fr
5820,Não se fala mais nisso!,pt
5821,ส่งข้อสอบ,th
5822,"Sull'etichettatura, vi rimando alla mia risposta precedente.",it
5823,Mendekati bahagian selatan bangunan itu.,ms
5824,会延迟多久?,zh_cn
5825,Intelligence d'affaires Spécialiste. financier Spécialiste.,fr
5826,Vous planifiez un achat important?,fr
5827,Kenapa awak bersemangat untuk ini?,ms
5828,Découvrez la différence Chimie fait.,fr
5829,Я плохо плаваю.,ru
5830,Aku percaya dia lebih.,id
5831,Tôi muốn ban hành vé.,vi
5832,10 остановок.,ru
5833,犬です。,ja
5834,Sentuhan tangan pertama? Awak menikmatinya.,ms
5835,Майор выше капитана по званию.,ru
5836,ฉันขุดมัน,th
5837,ไม่หนัก,th
5838,근처에 다른 맛집 없나?,ko
5839,نعم، الكثير.,ar
5840,We'll just stay the night.,en
5841,คุณบ้าสุด ๆ,th
5842,وسيقتضي هذا المزيد من التعلم.,ar
5843,Die Produktion ist die Antwort.,de
5844,Tom disse que estava ébrio.,pt
5845,Каков график игр домашней команды?,ru
5846,Quels médias utiliser ?,fr
5847,Problems that's one reason why.,en
5848,Achei que pudéssemos ser amigos.,pt
5849,Müşterilerinden biri muhtemelen onu canlı gören son kişiydi.,tr
5850,그래도 여기는 깨끗해서 너무 좋다.,ko
5851,Double article publié le mardi.,fr
5852,And I know it's wrong.,en
5853,Bintang menghasilkan cahayaya sendiri.,id
5854,Bana eşek şakası yaptığını düşünmeye başlamıştım.,tr
5855,Aku ingin terus bertemu denganmu.,id
5856,Diz que conheceu meu pai.,pt
5857,Você já viu um cuco?,pt
5858,Снижение академических способностей старшеклассников усугубляется.,ru
5859,El producto se repone periódicamente.,es
5860,Omegle móvil Siempre está calificado.,es
5861,Como nos vamos livrar dele?,pt
5862,交際状況は?,ja
5863,엄청 힘든 일인 것 같아.,ko
5864,留给残疾人。,zh_cn
5865,Il appela son système RankDev.,fr
5866,これ見てる?,ja
5867,"Bak sana ne diyeceğim, yarın akşam yemekte olacağım.",tr
5868,Người tài xế taxi đâu?,vi
5869,"Хорошо, многие из вас.",ru
5870,何のお祝い?,ja
5871,熱はあるの?,ja
5872,Cultivando la innovación empresarial.,es
5873,그렇게 위험한 일은 생명보험이 필수지.,ko
5874,Adakah lagunya berbunyi seperti ini?,ms
5875,Not till I say so.,en
5876,Puoi anche verificare la disponibilità online.,it
5877,Pengganas-pengganas ini beroperasi sendiri.,ms
5878,Buscar Buscar ¡Conózcanos online!,es
5879,Kenapa Mary sering menangis?,id
5880,Теперь я знаю почему.,ru
5881,Ele continuou zombando de mim.,pt
5882,هي قامت بدعوتنا.,ar
5883,看你那摸样！,zh_cn
5884,Maaf saya tidak segera menelepon.,id
5885,Apa wisata yang paling populer?,id
5886,C'est un environnement très positif.,fr
5887,Saya percayakan awak.,ms
5888,لكني لست الكثير من الناس.,ar
5889,"So, you think I'm handsome?",en
5890,هذا هو فتاي!,ar
5891,¡Acceda al sistema aquí!,es
5892,聞いている?,ja
