text,label_true,label_pred
"YAMOUSSOUKRO -- Wakil Presiden Pantai Gading, Daniel Kablan Duncan mengundurkan diri beberapa hari setelah Perdana Menteri Amadou Gon Coulibaly meninggal dunia.",id,id
"Bhd yang diwakili oleh Ketua Pegawai Eksekutifnya, Norhisham Ariffin (tengah) pada majlis perasmian Kolej Kemahiran Tinggi Mara (KKTM) di sini hari ini.",ms,ms
Perlembagaan telah menetapkan bahawa bidang kuasa mahkamah syariah hanya untuk umat Islam.,ms,ms
"Sementara itu, dalam perkembangan berasingan, Hamzah berkata, kerajaan akan membuat keputusan sama ada penggunaan rokok elektronik atau vape akan diharamkan atau sebaliknya pada hujung bulan ini.",ms,ms
"""Sunatullah Jakarta menjadi daerah paparan banjir,"" kata Fakhrudin.",id,id
Kedua tim sama-sama butuh kemenangan.,id,id
Bahkan Lacazette sempat memasukkan bola ke gawang Leicester City ketika laga baru berjalan empat menit.,id,id
"Namun, selepas dikumpul dengan catatan Natasha iaitu 1,254 pin, tidak mencukupi untuk menyekat kemenangan Nadia-Alisha.",ms,ms
Dia mengimbau seluruh negara untuk mengambil strategi gabungan yang komprehensif guna mengendalikan epidemi tersebut dan mengalahkan virus ini.,id,id
"Said dan Pengarah Jabatan Kebudayaan dan Keseniaan negeri, Mohd.",ms,ms
Kamu bisa melakukan secara online untuk mengetahui apakah kamu berisiko COVID-19 atau tidak.,id,id
"Muhammad Yakup pula berkata, usaha yang dibuat MLNG mesti dteruskan dan disokong oleh semua lapisan masyarakat, pihak swasta dan agensi kerajaan Pusat serta negeri.",ms,ms
"Dalam aspek keselamatan, desain struktur bandara didesain untuk mitigasi terhadap gempa, tsunami, likuifaksi, erupsi abu vulkanik dan banjir dengan melibatkan panel ahli dari Jepang dan Tim Pakar Akademisi UGM, ITB, ITS dan UNDIP.",id,id
"""Mulai hari ini kami akan konsolidasi dan koordinasi untuk memberikan arahan kepada para direksi segera menyiapkan segala dokumen dan kelengkapan administrasi lainnya untuk segera diajukan kepada OJK, agar dilanjutkan dengan PKK,"" katanya Rabu (6/5/2020).",id,id
"Selama ini, seringkali selokan dan sungai dengan seenaknya digunakan masyarakat untuk membuang sampah.",id,id
Penulis adalah Penasihat Agama kepada Perdana Menteri INFORMASI mudah diperolehi melalui teknologi maklumat.,ms,ms
Namun Atta tetap mengambil hikmah dengan tertundanya tersebut.,id,id
"Sementara itu, Pengerusi Lembaga Sekolah Cina Perak, yang turut meninjau sesi pertama hari persekolahan di sini berkata, terdapat sebuah pemaju yang berminat memindahkan sekolah berkenaan ke sebuah tempat lebih sesuai.",ms,ms
"Pria kelahiran Surabaya, Jawa Timur, itu sudah ditetapkan sebagai tersangka.",id,id
"Hal itu bisa terjadi jika pertumbuhan ekonomi pada kuartal II-2020 minus 4% dan berlanjut minus 1,3%-1,5% di kuartal tiga tahun ini.",id,id
"Jenazah Allahyarham yang mula berkhidmat di Malay Civil Services di bawah Negeri Bersekutu pada 1924, dikebumikan di tanah perkuburan Islam Jalan Mohamaden, Ampang, Selangor.",ms,ms
"Data semasa oleh IMF menunjukkan pertumbuhan ekonomi global akan lebih perlahan, iaitu daripada 3.6 peratus kepada 3.4 peratus.",ms,ms
Dia menembus skuad utama di tahun 2011.,id,ms
Kasus ini disebut menjadi salah satu bentuk nyata bahwa runtuhnya ketahanan keluarga.,id,id
"Jurucakap bomba berkata, pihaknya bergegas ke tempat kejadian sebaik sahaja menerima panggilan kecemasan pada pukul 1.42 pagi.",ms,ms
"GTPPC Kota Depok juga melakukan pengawasan dan penertiban protokol kesehatan secara tegas, baik untuk warga secara individu, kelompok, pelaku usaha, dan perkantoran.",id,id
"Mahfud MD Bandingkan Angka Kematian Covid-19 dengan Kecelakaan, Jansen: Kecelakaan Itu Nular Nggak?",id,id
SEKOLAH Membaca Al-Qur'an Iqra melahirkan ramai pelapis qari dan qariah.,ms,ms
"Kabar terbaru, datang dari tunggal putra Denmark Viktor Axelsen.",id,id
Seorang warga yang mendapat bantuan memegang kaus bergambar Cak Machfud.,id,id
"Andaikata jumlah kasus masih terus naik ke depannya, sangat mungkin pusat layanan kesehatan yang ada tidak mampu menampung, termasuk fasilitas ruang isolasi tekanan negatif.",id,id
Lembaga itu juga menilai kebijakan penurunan tarif pajak dalam klaster perpajakan dapat berdampak pada konsolidasi fiskal serta memberikan perhatian terhadap standar relaksasi dan pelaporan lingkungan hidup.,id,id
"Waris kepada Shazana Mohamed Salleh, Hamfazlin Sham Mohamed Arifin, Sanjid Singh Sandhu, Mohd.",ms,ms
Hal ini karena diisolasi dalam rumah membuatnya sulit untuk mengakses apapun.,id,id
"Namun, petugas mengantukkan kepalanya ke pelipis Jefri.",id,id
"Jadi saya berasumsi ada lebih banyak kasus daripada yang kita lihat dalam statistik,"" sebutnya.",id,id
Dia mengatakan proses transisi harus dimulai pekan ini untuk memungkinkan negara itu fokus menangani pandemi virus corona.,id,id
"Hari ini Owi ngumumin pensiun, saya yakin ini keputusan yang berat buat Owi, saya tahu karena saya pernah mengalaminya,” tulis wanita yang akran disapa Butet tersebut.",id,id
"Tunku Azizah sertai rakyat berbuka puasaBaginda turut bergotong-royong masak bubur lambuk Tunku Azizah Aminah Maimunah Iskandariah menyampaikan sumbangan kepada ibu tunggal dalam majlis berbuka puasa di Padang Felda Hulu Jempol, Maran, Pahang, semalam.",ms,ms
"Semenjak mentas di persepakbolaan profesional pada 2003, Ronaldo tercatat telah memenangkan 29 trofi, baik bersama klub maupun tim nasional.",id,id
"“Kita mempunyai sebanyak 44 loji rawatan air yang beroperasi di negeri ini dan daripada jumlah itu, hanya Loji Rawatan Air Taiping Headworks sahaja yang terjejas,” katanya.",ms,ms
Sementara APD juga masih kurang.,id,id
"""Aplikasi digital memang tidak 100 persen sehingga kami tetap harus melakukan pendampingan.",id,id
"Kondisi jalan Payakumbuh-Lintau itu, sangat-sangat rusak parah seperti kubangan.",id,id
"Pemimpin hendaknya bekerja maksimal sesuai dengan perencanaan yang telah dibuat, memberi contoh nyata di lapangan apa dan bagaimana beliau bekerja untuk mecapai visi dan misi.",id,id
Kemenangan itu menyaksikan United kekal di tangga keenam sekali gus ketinggalan enam mata untuk berada dalam kelompok empat teratas liga.,ms,ms
"Manakala kadar RM3 sehari seorang bagi kanak-kanak Taska Permata KEMAS,” katanya.",ms,ms
Para penulis mengidentifikasi korban adalah petugas forensik di Bangkok.,id,id
"Dalam tiga hari terakhir, penambahan kasus baru Covid-19 di DKI mencapai ratusan setiap hari.",id,id
"Permainan gasing pangkah tradisional mungkin kurang popular di Selangor, namun tetap mendapat tempat dalam kalangan penduduk Kampung Bukit Kapar, Klang.",ms,ms
"Katanya, pelajar atau anak pondok belajar agama bermula pukul 8 pagi hingga 12 tengah hari, manakala pembelajaran akademik bermula pukul 1 hingga 4 petang berasaskan kurikulum yang ditetapkan oleh kerajaan.",ms,ms
Banyak penyakit yang menimpa tubuh kita disebabkan oleh kerusakan oksidatif dan radikal bebas.,id,ms
RS Darurat bantu Sulsel miliki kawasan karantina Covid-19.,id,id
"Sailor yang berlumuran darah dan beberapa tulangnya retak masih mampu mendapatkan bantuan dalam keadaan tenang apabila semua ahli keluarganya maut aki­bat pesawat ringan yang dipandu bapanya terhempas di Kentucky, Amerika Syarikat baru-baru ini.",ms,ms
Laksana pembayaran zakat tanpa was-was dengan PPZ-MAIWP $content.,ms,ms
"Sebelum ini polis memaklumkan, bot tersebut akan ditunda ke perairan antarabangsa bagi meneruskan perjalanan sejurus diperbaiki dan cuaca baik.",ms,ms
"Singkat cerita, Tok Gaul menyerahkan handphone kepada Waluyo.",id,id
"“Sehingga tidak ada kerumunan massa karena tim KCN dan FKPPI Jakarta Utara yang akan langsung membagikan langsung ke rumah-rumah warga,” papar Widodo.",id,id
"Kami percaya sasaran itu boleh dicapai,"" kata Zulkefli Sharif, Pengarah MTPB untuk Asia Selatan, Asia Barat dan Bahagian Afrika.",ms,ms
Bey menegaskan bahwa Daniel dan lembaganya mempunya kekuatan dan tanggung jawab untuk menegakkan keadilan bagi Breona.,id,id
"Karena tidak mungkin kita bisa melakukan sebuah transformasi ke dunia digital, tanpa penguatan SDM, SDM menjadi faktor kunci yang harus menjadi perhatian,” ujar Henri.",id,id
"“Saya berharap mereka dapat mengambil peluang yang ada untuk bersama-sama merapatkan hubungan silaturahim sekali gus mempelajari budaya etnik pelbagai kaum di negeri ini,” katanya.",ms,ms
JJ mengaku tinggal mengontrak di sekitar Alam Sutera.,id,id
Gunakan ubat yang diperoleh dari hospital dan klinik dengan sebaik mungkin.,ms,ms
"Sebagai kepala lembaga intelijen, Kwang-il juga menjadi figur penting di Partai Buruh yang kini berkuasa di Korut.",id,id
"Pemerintah Meksiko menandatangani kontrak pembelian 34,4 juta dosis vaksin COVID-19 buatan Pfizer, dengan pengiriman pertama akan tiba Desember ini.",id,id
"Apa yang menarik perhatian ialah isu kenyataan harga rumah mampu milik RM400,000 seunit di Pulau Pinang yang dikatakan ditetapkan oleh kementerian berkenaan.",ms,ms
Satu orang petugas medis rumah sakit yang ada di wilayah Kabupaten Bangka Tengah dikabarkan terpapar Virus Corona (Covid-19).,id,id
Beliau berkata demikian bagi menjawab soalan lisan Chua Wee Beng (DAP-Bentayan) mengenai tindakan kerajaan negeri sama ada mempunyai pelan melarang penggunaan plastik dan polisterin untuk menyimpan atau membungkus makanan.,ms,ms
Menurut keterangan polisi kecelakaan berawal saat truk melaju dari arah Ring Road menuju Jalan Asrama Pondok Kelapa.,id,id
"Sebagai masyarakat yang perihatin dan berjiwa pemedulian, semua ini dapat ditangani dengan kerjasama sepadu antara masyarakat itu sendiri.",ms,ms
Dia pun meminta warga yang dinyatakan positif Covid-19 dan tidak memiliki gejala untuk mengisolasi diri secara mandiri.,id,id
"Kita ada lebih kurang 40 sekolah lagi terutama di Kota Setar, Kubang Pasu, Kuala Muda dan Baling untuk menjalankan pemeriksaan rawak yang dikenal pasti sebagai ‘kawasan panas’,” katanya di sini baru-baru ini.",ms,ms
"Lewat kerja sama ini diharapkan tidak hanya dapat membantu penanganan COVID-19, tapi juga sekaligus membantu pekerja dan pengusaha hotel.",id,id
Yang menjadi masalah besar di sini adalah keadaan halus PM10 ini yang mampu tersedut bersama udara nafas setiap kali seseorang itu menarik nafas.,ms,ms
"Siluet Menteri Energi dan Sumber Daya Mineral (ESDM) Arifin Tasrif menyampaikan kuliah umum mengangkat tema Kebijakan dan Program Strategis ESDM di Aula Barat Institut Teknologi Bandung (ITB), Bandung, Jawa Barat, Rabu (4/3/2020).",id,id
Dia langsung tidak pernah terfikir tentang kesan yang dilakukan terhadap setiap kenakalan yang dilakukan bersama-sama kawan-kawannya.,ms,ms
"Pihak Samsung menjelaskan, jika S20 FE hadir untuk orang-orang yang suka seri S20 namun dengan warna-warna menarik.",id,ms
Liga Malaysia 2017 buka tirai 20 Januari depan KUALA LUMPUR 7 Dis.,ms,ms
"""Pimpinan Golkar di kecamatan mendesak agar saya maju untuk posisi bupati, bukan wakil bupati,"" terangnya.",id,id
"Jika cedera Henderson ternyata lebih buruk dari dugaan awal, Jurgen Klopp jelas punya masalah baru.",id,id
"Yang hadir sama Ketua Menteri, Datuk Seri Idris Haron dan isteri, Datin Seri Fadilah Abdullah serta Timbalan Pengerusi Jawatankuasa Pembangunan Belia dan Warisan negeri, Datuk Norpipah Abdol.",ms,ms
“Kita telah memperketatkan keselamatan di lapangan-lapangan terbang di negara ini antaranya dengan meletakkan lebih banyak pasukan keselamatan beruniform di sekitarnya.,ms,ms
"Sekiranya Liverpool menewaskan Sevilla, ia juga mengesahkan mereka layak ke Liga Juara-Juara Eropah musim depan.",ms,ms
"Karena itu, aset aset para tersangka perlu disita,"" jelasnya.",id,id
"Karena, pada dasarnya Klowor menyukai binatang, apapun itu macamnya.",id,id
Cukup-cukuplah bermain tarik tali..,ms,ms
"Sebab, banyak rumah-rumah sakit yang tidak memenuhi standar.",id,id
Elemen kejutan ialah watak Shaheizy Sam.,ms,ms
"Total pengajuan pendanaan dari food service sebesar Rp66 miliar, sementara food manufacture sejumlah Rp47 miliar.",id,id
"Data yang diperolehi oleh GRAIL akan digunakan untuk mengetahui apa yang ada di bulan, maklumat penting yang masih belum terjawab sehingga ke hari ini, walaupun lebih 100 misi ke bulan telah dilancarkan sebelum ini.",ms,ms
Perkara itu terbongkar pagi semalam apabila guru kepada pelajar perempuan berusia 15 tahun terbabit menemukan kesan kecederaan di bahagian kepala dan belakang badan mangsa.,ms,ms
"Dengan kata lain, penggunaan nama jalan itu mesti mencerminkan rasa hormat yang tinggi atas kedaulatan kepada institusi raja.",ms,ms
"Mendengar alasan sang ART,pun menawarkan untuk belikan pulsa.",id,ms
"Di mata saya, beliau orangnya baik,"" ujarnya.",id,ms
"""COVID-19 itu bukan kutukan.",id,id
"Dokumen-dokumen tawaran bolehdiperolehi dari Jabatanarah Pembangunan dan Perkhidmatan Kerja, Blok D, Tingkat 1Kementerian Pertahanan, Bolkiah GarisonBB3510, Negara Brunei Darussalam semasa hari-hari bekerja (Isnin-Jumaat).",ms,ms
"Menurut beliau, sebelum mem­buat dakwaan, pembangkang seha­rusnya melihat keadaan masyarakat di negeri yang dikuasai mereka ke­rana masih ada dalam kalangan rakyat yang hidup daif akibat kurang pembangunan.",ms,ms
United pula tidak mempunyai masalah untuk membeli pemain yang pernah mereka lepaskan secara percuma sebelum ini dengan nilai perpindahan paling tinggi dalam sejarah bola sepak.,ms,ms
"Dengan bermulanya operasi di stesen Ulu Jelai ia menjadikan jumlah keseluruhan kapasiti sebanyak 2,533mW,” katanya dalam kenyataan di sini hari ini.",ms,ms
"“Inilah bukti betapa rapatnya hubungan antara negeri dengan Pusat kerana kita sememangnya mahu melihat Sabah ini kekal ber­ada dalam keadaan selamat dan rakyatnya juga dapat menikmati keselesaan,” ujarnya.",ms,ms
"Dia menegaskan, selain menyelesaikan disertasinya, Habib Riziez juga banyak membaca buku yang dibawakan oleh keluarga di dalam sel.",id,id
"Dia menegaskan, dengan beberapa pertimbangan tersebut, surat izin yang diajukan PA 212 kepada UPT Monas ditolak atau tidak bisa dipenuhi.",id,id
"Timbalan Menteri Perdagangan Dalam Negeri, Koperasi dan Kepenggunaan, Datuk Seri Ahmad Bashah Md.",ms,ms
Itu belum lagi mengambil kira bagaimana satu demi satu kampung Melayu diletakkan dalam senarai untuk dirobohkan bagi tujuan yang sama.,ms,ms
Namun diminta kembali oleh Hiendra karena perkaranya kalah dalam persidangan.,id,id
Kandungan kurkumin pada kunyit dapat membantu mengurangi risiko kerusakan otot akibat olahraga.,id,id
Keduanya dari klaster Gowa yang melakukan isolasi secara mandiri di rumahnya.,id,id
"Dalam nada lebih mudah, gummy smile ialah senyuman yang menampakkan terlalu banyak bahagian gusi sebelah atas berbanding gigi.",ms,ms
"Terlebih, 26 provinsi dari total 34 provinsi pun sudah terjerat korupsi.",id,id
"""Penegak hukum saya kira harus hadir dalam rangka melokalisir agar dampak dari peristiwa ini tidak meluas ke mana-mana.",id,id
"Tetapi, sayangnya di meja makan di hadapan hidangan, masing-masing sibuk dengan telefon atau gajet masing-masing, hingga langsung tidak bercakap.",ms,ms
"""Ke depan dan momentum untuk mendorong pertumbuhan ekonomi di tengah ketidakpastian pasar keuangan global.",id,id
"Sehubungan itu, Noor Hisham berkata, pihak kementerian telah memulakan aktiviti kawalan vektor di kawasan perumahan pesakit dan tempat-tempat lain yang telah dilawatinya serta melakukan kerja-kerja menghapus tempat pembiakan aedes.",ms,ms
Kami lega tindakan pantas diambil tahun ini.,ms,ms
"Kita berharap dengan yang bertambah baik ini, ia tidak sahaja dapat mendorong pelabur asing melabur ke negara ini, tetapi juga mendorong pengusaha tempatan untuk meningkatkan prestasi mereka dalam perusahaan masing-masing.",ms,ms
"Dokumen - dokumen tawaran bolehdiperolehi dari Unit Kaunter perkhidmatan Pelanggan (Blok D), Jabatanarah Kewangan dan Perolehan Kementerian Pertahanan semasa hari-hari bekerja (Isnin hingga Jumaat).",ms,ms
"Untuk diketahui, berdasarkan data resmi yang diunggah GTPPC Kota Depok, jumlah kasus COVID-19 sampai dengan Minggu 6 September 2020 yakni, untuk terkonfirmasi positif sebanyak 2.497 orang, sembuh 1.742 orang dan meninggal dunia 86 orang.",id,id
"Ia disebut akan bereuni dengan mantan pelatihnya, Antonio Conte di Inter Milan.",id,id
"“Ya jelas, sanksi nanti dijatuhkan jika perkara sudah berkekuatan hukum tetap (inkrah).",id,id
"Walaupun dalam keadaan kesihatan itu, dia tidak putus asa untuk terus belajar dan mengejar cita-citanya.",ms,ms
"Hal tersebut dilakukan sebagai langkah antisipasi jika ada warga Kepulauan Seribu, Jakarta Utara, yang terinfeksi Covid-19.",id,id
Kita mesti ada sikap dan pemikiran yang lebih progresif.,ms,ms
Sunderland menduduki tangga kedua paling bawah liga dengan 12 mata selepas lima kekalahan berturut-turut dan ketinggalan tujuh mata dari zon selamat.,ms,ms
"Mereka unik, dan ke hadapan daripada segi etika, tradisi, teknologi dan seni.",ms,ms
"“Bagi pusat lain di daerah ini, calon masih menduduki peperiksaan di pusat masing-masing.",ms,ms
"Riza menjelaskan, Sandi yang juga wakil ketua Dewan Pembina Gerindra menyampaikan pesan soal pentingnya rajin turun ke bawah mendengarkan aspirasi rakyat Jakarta.",id,id
"Meski tak selalu menyebabkan penyakit serius, bisa mengindikasikan adanya gangguan dalam tubuh kita.",id,id
"Dalam projek pembangunan semula itu, Pusat Dagangan Dunia Putra (PWTC) akan ditransformasikan kepada Pusat Dagangan Dunia Putra KL.",ms,ms
"Kali ini, Anji mengunggah video wawancaranya dengan Hadi Pranoto, Profesor Ahli Mikrobiologi asal Lampung.",id,id
"Kepada awak media, R bercerita anaknya berusia di bawah umur itu sempat izin meminta uang untuk membeli makan bersama, kemudian meninggalkan rumahnya menggunakan sepeda motor.",id,id
Jamaluddin berkata demikian ketika memberi taklimat kepada para pemberita Malaysia hari ini menjelang lawatan kerja Perdana Menteri Datuk Seri Najib Tun Razak ke sini esok.,ms,ms
"Pada 2021, Pasimas akan kembali dijalankan, rencananya di Desa Bumiharjo.",id,id
